"level_idx","level","replicate","target_gini","target_aed","method","spearman","pearson","jaccard","num_called","num_truth","score_cor","score_spearman","bool_converged","runtime_sec","seed","h2","latent_scale","beta_0","gini_t2","gini_pooled","aed_mean","aed_min","aed_q05","aed_median","aed_q95","aed_max","t2_total","t2_max_clone","t2_num_zero","spearman_aed_t2size","pca_heritability","num_high_clones","num_high_cells","num_low_cells","num_high_t2","num_low_t2","num_progenitor_a","num_progenitor_b","num_t1_excluded_cospar","time_generate_sec","time_embed_sec"
1,0.1,20,0.5,0.1,"CYFER",0.9565,0.9875,0.7273,223,233,0.9678,0.9581,TRUE,5.57,2120,1,0.6191,0.7005,0.4386,0.3263,0.1305,0.0482,0.07491,0.1191,0.2334,0.2744,2906,165,2,-0.05027,0.8824,36,360,640,1961,945,360,620,20,0.8686,4.779
1,0.1,20,0.5,0.1,"CoSPAR",0.7438,0.9005,0.45,144,233,0.7343,0.6834,TRUE,11.51,2120,1,0.6191,0.7005,0.4386,0.3263,0.1305,0.0482,0.07491,0.1191,0.2334,0.2744,2906,165,2,-0.05027,0.8824,36,360,640,1961,945,360,620,20,0.8686,4.779
1,0.1,20,0.5,0.1,"Lineage-DE",0.8211,0.9377,0.5543,168,233,NA,NA,TRUE,1.336,2120,1,0.6191,0.7005,0.4386,0.3263,0.1305,0.0482,0.07491,0.1191,0.2334,0.2744,2906,165,2,-0.05027,0.8824,36,360,640,1961,945,360,620,20,0.8686,4.779
2,0.25,1,0.5,0.25,"CYFER",0.9655,0.9907,0.7601,383,358,0.9563,0.9536,TRUE,5.515,2201,0.8318,0.6523,0.5862,0.4809,0.3613,0.3057,0.09293,0.1274,0.2897,0.5397,0.6407,3023,160,1,-0.03572,0.7246,39,390,610,2248,775,371,566,10,0.9204,4.452
2,0.25,1,0.5,0.25,"CoSPAR",0.7648,0.9112,0.4254,225,358,0.6854,0.6477,TRUE,24.99,2201,0.8318,0.6523,0.5862,0.4809,0.3613,0.3057,0.09293,0.1274,0.2897,0.5397,0.6407,3023,160,1,-0.03572,0.7246,39,390,610,2248,775,371,566,10,0.9204,4.452
2,0.25,1,0.5,0.25,"Lineage-DE",0.8531,0.9457,0.5425,313,358,NA,NA,TRUE,1.357,2201,0.8318,0.6523,0.5862,0.4809,0.3613,0.3057,0.09293,0.1274,0.2897,0.5397,0.6407,3023,160,1,-0.03572,0.7246,39,390,610,2248,775,371,566,10,0.9204,4.452
2,0.25,2,0.5,0.25,"CYFER",0.9728,0.9954,0.85,169,164,0.9746,0.974,TRUE,6.336,2202,0.8318,0.6523,0.5917,0.4942,0.3709,0.2688,0.06668,0.1284,0.2284,0.5003,0.8232,3007,154,0,0.06615,0.7579,39,390,610,2266,741,385,588,0,0.8988,4.515
2,0.25,2,0.5,0.25,"CoSPAR",0.7575,0.937,0.5926,137,164,0.713,0.6734,TRUE,22.16,2202,0.8318,0.6523,0.5917,0.4942,0.3709,0.2688,0.06668,0.1284,0.2284,0.5003,0.8232,3007,154,0,0.06615,0.7579,39,390,610,2266,741,385,588,0,0.8988,4.515
2,0.25,2,0.5,0.25,"Lineage-DE",0.8231,0.9557,0.6324,138,164,NA,NA,TRUE,1.347,2202,0.8318,0.6523,0.5917,0.4942,0.3709,0.2688,0.06668,0.1284,0.2284,0.5003,0.8232,3007,154,0,0.06615,0.7579,39,390,610,2266,741,385,588,0,0.8988,4.515
2,0.25,3,0.5,0.25,"CYFER",0.9674,0.9908,0.7122,324,265,0.9668,0.9677,TRUE,5.846,2203,0.8318,0.6523,0.6533,0.4664,0.3488,0.2595,0.07709,0.1008,0.234,0.5011,0.8576,2965,126,0,0.09008,0.7662,37,370,630,2131,834,348,604,0,0.9019,4.457
